rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_hdac6,pIC50_hdac1,pIC50_hdac2,pIC50_hdac3,selectivity,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
5777,CAND-03657,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NCCCCCCCC(=O)NO)cc2)c(C(F)(F)F)c1,0.2134576984642884,7.05027570338617,0.5931060302573967,0.7230215721736387,0.5,0.1012079393329283,2,0.5,-2.1333627000000006,3,0.7878787878787878,True,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NCCCCCCCC(=O)NO)cc2)c(C(F)(F)F)c1,7.09,6.34,6.02,6.38,0.71,False,2.82,606.6,6.01,3,6,113.3,12,False,False,0.629,False
5778,CAND-00625,COc1cc(OC)c(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,0.2134495426246108,6.686355783892791,0.4709763999361288,0.5979101190565701,0.5,0.3047029509371906,2,0.5,-2.896204100000001,3,0.7741935483870968,False,COc1cc(OC)c(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,6.9,6.6,6.76,6.48,0.14,False,2.56,426.5,3.39,2,8,106.0,9,True,True,0.718,False
5779,CAND-00650,COc1ccc(N(C)c2nc(C)nc3cccc(C#N)c23)cc1OCCCC(=O)NO,0.213345286781624,6.652397512261202,0.4595801807720648,0.586984683551542,0.5,0.3230016105907187,2,0.5,-2.962819700000001,3,0.7205882352941176,False,COc1ccc(N(C)c2nc(C)nc3cccc(C#N)c23)cc1OCCCC(=O)NO,7.06,6.42,6.74,6.29,0.32,False,2.72,421.5,3.25,2,8,120.6,8,True,True,0.78,False
5780,CAND-05870,CN(C)S(=O)(=O)c1cc(O)c(NCCCCCCC(=O)NO)c2nonc12,0.2130426054729439,7.071862353382311,0.6003503976104493,0.3503256616413822,0.3333333333333333,0.1974778182466549,2,0.5,-4.405799500000001,4,0.6842105263157895,True,CN(C)S(=O)(=O)c1cc(O)c(NCCCCCCC(=O)NO)c2nonc12,7.56,7.0,6.55,7.18,0.38,False,2.94,401.4,1.05,4,9,157.9,10,True,False,0.516,False
5781,CAND-01581,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)c(C(F)(F)F)cc3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)c1,0.2128856269104051,5.772226490205129,0.1641993681667894,0.9043379681155974,0.5,0.102619809423368,1,1.0,-1.027823199999995,3,0.8202247191011236,False,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)c(C(F)(F)F)cc3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)c1,5.03,6.23,5.75,5.92,-1.2,False,4.63,676.8,8.17,4,6,110.1,12,False,False,0.932,False
5782,CAND-01580,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3c(ccc(O)c3C(F)(F)F)[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)c1,0.2128856269104051,5.772226490205129,0.1641993681667894,0.9043379681155974,0.5,0.102619809423368,1,1.0,-1.027823199999995,3,0.7692307692307693,False,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3c(ccc(O)c3C(F)(F)F)[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)c1,5.09,6.26,5.75,5.82,-1.17,False,4.69,676.8,8.17,4,6,110.1,12,False,False,0.952,False
5783,CAND-00621,COc1ccc(N(C)c2nc(C)nc3ccc(C)cc23)cc1OCCCC(=O)NO,0.2126649131414786,6.628105352757995,0.4514278585140194,0.6488287830338911,0.5,0.3320529900864915,2,0.5,-2.585738000000001,3,0.819672131147541,False,COc1ccc(N(C)c2nc(C)nc3ccc(C)cc23)cc1OCCCC(=O)NO,7.16,6.58,6.82,6.4,0.34,False,2.51,410.5,3.69,2,7,96.8,8,True,True,0.655,False
5784,CAND-00623,COc1ccc(N(C)c2nc(C)nc3ccccc23)c(C)c1OCCCC(=O)NO,0.2126649131414786,6.628105352757995,0.4514278585140194,0.6488287830338911,0.5,0.3320529900864915,2,0.5,-2.585738000000001,3,0.7076923076923077,False,COc1ccc(N(C)c2nc(C)nc3ccccc23)c(C)c1OCCCC(=O)NO,6.88,6.37,6.63,6.53,0.25,False,2.66,410.5,3.69,2,7,96.8,8,True,True,0.801,False
5785,CAND-00118,COc1cc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C(C)(C)C)cc2)c2ccc(C(=O)NO)cc2)Cc2c(F)c(F)c(F)c(F)c2F)ccc1F,0.2124602908588496,7.308669750165832,0.6798217270907784,0.647900961716677,0.3333333333333333,0.0611435050188109,2,0.5,-2.5913951999999982,4,0.7681159420289855,True,COc1cc(S(=O)(=O)N(CC(=O)N(Cc2ccc(C(C)(C)C)cc2)c2ccc(C(=O)NO)cc2)Cc2c(F)c(F)c(F)c(F)c2F)ccc1F,6.95,5.98,6.39,6.21,0.56,False,3.12,723.7,6.37,2,6,116.3,11,False,False,0.609,False
5786,CAND-00117,COc1cc(F)ccc1S(=O)(=O)N(CC(=O)N(Cc1ccc(C(C)(C)C)cc1)c1ccc(C(=O)NO)cc1)Cc1c(F)c(F)c(F)c(F)c1F,0.2124602908588496,7.308669750165832,0.6798217270907784,0.647900961716677,0.3333333333333333,0.0611435050188109,2,0.5,-2.5913951999999982,4,0.7536231884057971,True,COc1cc(F)ccc1S(=O)(=O)N(CC(=O)N(Cc1ccc(C(C)(C)C)cc1)c1ccc(C(=O)NO)cc1)Cc1c(F)c(F)c(F)c(F)c1F,6.98,5.94,6.0,6.17,0.81,False,3.14,723.7,6.37,2,6,116.3,11,False,False,0.614,False
5787,CAND-00115,COc1cc(CN(C(=O)CN(Cc2c(F)c(F)c(F)c(F)c2F)S(=O)(=O)c2ccc(F)cc2)c2ccc(C(=O)NO)cc2)ccc1C(C)(C)C,0.2124602908588496,7.308669750165832,0.6798217270907784,0.6479009617166772,0.3333333333333333,0.0611435050188109,2,0.5,-2.5913951999999965,4,0.7571428571428571,True,COc1cc(CN(C(=O)CN(Cc2c(F)c(F)c(F)c(F)c2F)S(=O)(=O)c2ccc(F)cc2)c2ccc(C(=O)NO)cc2)ccc1C(C)(C)C,6.84,5.95,5.98,6.13,0.71,False,3.13,723.7,6.37,2,6,116.3,11,False,False,0.747,False
5788,CAND-00119,COc1cc(C(=O)NO)ccc1N(Cc1ccc(C(C)(C)C)cc1)C(=O)CN(Cc1c(F)c(F)c(F)c(F)c1F)S(=O)(=O)c1ccc(F)cc1,0.2124602908588495,7.308669750165832,0.6798217270907784,0.647900961716677,0.3333333333333333,0.0611435050188108,2,0.5,-2.5913951999999982,4,0.7681159420289855,True,COc1cc(C(=O)NO)ccc1N(Cc1ccc(C(C)(C)C)cc1)C(=O)CN(Cc1c(F)c(F)c(F)c(F)c1F)S(=O)(=O)c1ccc(F)cc1,6.9,5.88,5.75,6.08,0.82,False,3.13,723.7,6.37,2,6,116.2,11,False,False,0.646,False
5789,CAND-01413,COc1cc2nc(-c3cc(C)c(OCCCCCC(=O)NO)c(C)c3)nc(N3CCC(F)(F)CC3)c2c(OC)c1OC,0.2124525074440723,6.936680181925095,0.5549839646625643,0.695543631833967,0.5,0.1580434418562087,2,0.5,-2.3009037999999977,3,0.821917808219178,False,COc1cc2nc(-c3cc(C)c(OCCCCCC(=O)NO)c(C)c3)nc(N3CCC(F)(F)CC3)c2c(OC)c1OC,6.77,7.22,6.83,6.25,-0.45,False,3.07,588.7,5.62,2,9,115.3,12,False,False,0.602,False
5790,CAND-01917,COc1cc(C(=O)c2cn(Cc3ccc(/C=C/C(=O)NO)cc3)c3ccccc23)cc(OC)c1OCF,0.2121003035084694,6.9650207578581895,0.5644949143973828,0.6798859336748143,0.5,0.1398438327274916,2,0.5,-2.396373399999999,3,0.8548387096774194,False,COc1cc(C(=O)c2cn(Cc3ccc(/C=C/C(=O)NO)cc3)c3ccccc23)cc(OC)c1OCF,6.87,6.61,6.17,5.93,0.26,False,2.64,504.5,4.76,2,7,99.0,10,True,True,0.423,False
5791,CAND-00634,COc1ccc(N(C)c2nc(C)nc3cc(O)ccc23)cc1OCCCC(=O)NO,0.2118743891132136,6.687516830935221,0.4713660412788588,0.5766604819019152,0.5,0.2935525252899927,2,0.5,-3.025769400000002,3,0.8064516129032258,False,COc1ccc(N(C)c2nc(C)nc3cc(O)ccc23)cc1OCCCC(=O)NO,7.19,6.79,6.87,6.61,0.32,False,2.6,412.4,3.08,3,8,117.0,8,True,True,0.685,False
5792,CAND-01332,N#Cc1cc(Cl)cc2c1CCc1ccccc1N2CCCNS(=O)(=O)c1cccc(/C=C/C(=O)NO)c1,0.2118120178697556,7.105766728672601,0.6117285294429718,0.5976666996266384,0.3333333333333333,0.1703103478378623,2,0.5,-2.8976883000000004,4,0.7916666666666666,True,N#Cc1cc(Cl)cc2c1CCc1ccccc1N2CCCNS(=O)(=O)c1cccc(/C=C/C(=O)NO)c1,6.37,6.03,5.88,6.6,-0.23,False,2.85,537.0,4.34,3,6,122.5,8,True,True,0.726,False
5793,CAND-03283,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2C(F)(F)F)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)NO,0.2115302418520187,6.660415100960628,0.462270841797963,0.3961359289391067,0.6666666666666667,0.1953057649057419,2,0.5,-4.126480800000002,2,0.7638888888888888,False,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2C(F)(F)F)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)NO,6.55,6.58,6.29,6.59,-0.04,False,3.99,564.6,2.84,4,8,152.9,10,True,False,0.784,False
5794,CAND-03284,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)c(C(F)(F)F)c2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)NO,0.2115302418520187,6.660415100960628,0.462270841797963,0.3961359289391067,0.6666666666666667,0.1953057649057419,2,0.5,-4.126480800000002,2,0.7777777777777778,False,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)c(C(F)(F)F)c2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)NO,6.68,6.56,6.37,6.49,0.12,False,3.95,564.6,2.84,4,8,152.9,10,True,False,0.758,False
5795,CAND-01676,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(OCCCCCCCC(=O)NO)cc3)[C@H]3COC(=O)[C@H]23)OCO4)c(O)c(OC)c1O,0.2114080687643164,7.286688979838034,0.672445095006314,0.5655235099592603,0.3333333333333333,0.0664230778626971,2,0.5,-3.0936748,4,0.8354430379746836,True,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(OCCCCCCCC(=O)NO)cc3)[C@H]3COC(=O)[C@H]23)OCO4)c(O)c(OC)c1O,7.29,6.98,6.74,7.02,0.27,False,4.28,664.7,5.16,5,12,174.3,14,False,False,0.544,False
5796,CAND-00651,COc1ccc(N(C)c2nc(C)nc3ccccc23)c(C#N)c1OCCCC(=O)NO,0.2113072062171126,6.628105352757995,0.4514278585140194,0.5869846835515419,0.5,0.3230016105907187,2,0.5,-2.9628197000000016,3,0.6571428571428571,False,COc1ccc(N(C)c2nc(C)nc3ccccc23)c(C#N)c1OCCCC(=O)NO,6.86,6.53,6.79,6.41,0.07,False,2.75,421.5,3.25,2,8,120.6,8,True,True,0.811,False
5797,CAND-00649,COc1ccc(N(C)c2nc(C)nc3ccc(C#N)cc23)cc1OCCCC(=O)NO,0.2113072062171126,6.628105352757995,0.4514278585140194,0.586984683551542,0.5,0.3230016105907187,2,0.5,-2.962819700000001,3,0.7575757575757576,False,COc1ccc(N(C)c2nc(C)nc3ccc(C#N)cc23)cc1OCCCC(=O)NO,7.08,6.62,6.94,6.27,0.14,False,2.64,421.5,3.25,2,8,120.6,8,True,True,0.762,False
5798,CAND-00639,COc1cc(C(F)(F)F)c(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,0.2112155765933357,6.686355783892791,0.4709763999361288,0.6775550966890275,0.5,0.2898098440620232,2,0.5,-2.4105852000000008,3,0.7058823529411765,False,COc1cc(C(F)(F)F)c(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,6.91,6.36,6.65,6.35,0.26,False,2.73,464.4,4.4,2,7,96.8,8,True,True,0.737,False
5799,CAND-02091,CCC(CC)(c1ccc(OCCCCC(=O)NO)c(C)c1)c1cc(C)c(OCC(O)C(C)(C)C)cc1C(F)(F)F,0.2104084101775761,5.700234965375852,0.1400393872404804,0.908545522656138,0.5,0.1346290551911195,1,1.0,-1.002168499999997,3,0.7966101694915254,False,CCC(CC)(c1ccc(OCCCCC(=O)NO)c(C)c1)c1cc(C)c(OCC(O)C(C)(C)C)cc1C(F)(F)F,5.22,6.0,5.68,5.2,-0.78,False,3.52,567.7,7.27,3,5,88.0,13,False,False,0.471,False
5800,CAND-02088,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1cc(C)c(OCCCCC(=O)NO)cc1C(F)(F)F,0.2104084101775761,5.700234965375852,0.1400393872404804,0.9085455226561376,0.5,0.1346290551911195,1,1.0,-1.0021684999999976,3,0.7966101694915254,False,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1cc(C)c(OCCCCC(=O)NO)cc1C(F)(F)F,5.22,6.0,5.68,5.2,-0.78,False,3.52,567.7,7.27,3,5,88.0,13,False,False,0.471,False
5801,CAND-00616,COc1ccc(N(C)c2nc(C)nc3ccccc23)c(Cl)c1OCCCC(=O)NO,0.210265381596342,6.628105352757995,0.4514278585140194,0.6685729492458344,0.5,0.3160561131189146,2,0.5,-2.465352,3,0.6865671641791045,False,COc1ccc(N(C)c2nc(C)nc3ccccc23)c(Cl)c1OCCCC(=O)NO,6.97,6.43,6.61,6.43,0.36,False,2.66,430.9,4.03,2,7,96.8,8,True,True,0.789,False
5802,CAND-00614,COc1ccc(N(C)c2nc(C)nc3ccc(Cl)cc23)cc1OCCCC(=O)NO,0.210265381596342,6.628105352757995,0.4514278585140194,0.6685729492458343,0.5,0.3160561131189146,2,0.5,-2.465352000000001,3,0.7936507936507936,False,COc1ccc(N(C)c2nc(C)nc3ccc(Cl)cc23)cc1OCCCC(=O)NO,7.21,6.6,6.79,6.33,0.42,False,2.52,430.9,4.03,2,7,96.8,8,True,True,0.658,False
5803,CAND-02087,CCC(CC)(c1ccc(OCCCCC(=O)NO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1O,0.2102292657059711,5.673446023698826,0.1310491578837917,0.8076509078690259,0.5,0.1490156225469175,1,1.0,-1.6173526999999963,3,0.8103448275862069,False,CCC(CC)(c1ccc(OCCCCC(=O)NO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1O,5.22,6.0,5.96,5.32,-0.78,False,3.41,515.7,5.96,4,6,108.3,13,False,False,0.566,False
5804,CAND-02084,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(OCCCCC(=O)NO)c(C)c1O,0.2102292657059711,5.673446023698826,0.1310491578837917,0.8076509078690256,0.5,0.1490156225469175,1,1.0,-1.6173526999999983,3,0.8103448275862069,False,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(OCCCCC(=O)NO)c(C)c1O,5.22,6.0,5.96,5.32,-0.78,False,3.41,515.7,5.96,4,6,108.2,13,False,False,0.566,False
5805,CAND-00654,COc1ccc(N(C)c2nc(CF)nc3ccccc23)cc1OCCCC(=O)NO,0.2099574454564755,6.628105352757995,0.4514278585140194,0.6277070058627795,0.5,0.3140032055198047,2,0.5,-2.7145237000000013,3,0.7936507936507936,False,COc1ccc(N(C)c2nc(CF)nc3ccccc23)cc1OCCCC(=O)NO,7.07,6.46,6.67,6.41,0.4,False,2.62,414.4,3.54,2,7,96.8,9,True,True,0.746,False
5806,CAND-06066,COc1cc2nc(-c3ccccc3)cc(NCC3CCN(c4ncc(C(=O)NO)c(Cl)n4)CC3)c2cc1OC,0.2099484715714718,6.701750186305863,0.4761426812387371,0.6409036125480362,0.6666666666666667,0.161640897300806,2,0.5,-2.634060100000001,2,0.7972972972972973,False,COc1cc2nc(-c3ccccc3)cc(NCC3CCN(c4ncc(C(=O)NO)c(Cl)n4)CC3)c2cc1OC,6.7,7.15,6.87,6.99,-0.45,False,2.75,549.0,4.81,3,9,121.7,8,True,True,0.925,False
5807,CAND-00157,COc1cc2c(c(O)c1O)CN1C(=O)CC[C@H]1C(=O)N2Cc1ccc(CC(=O)NO)cc1,0.2098940911775249,7.031003907597394,0.5866385159246096,0.32726732070208,0.1666666666666666,0.310451970198039,2,0.5,-4.546393000000002,5,0.7575757575757576,True,COc1cc2c(c(O)c1O)CN1C(=O)CC[C@H]1C(=O)N2Cc1ccc(CC(=O)NO)cc1,6.69,6.09,6.13,5.64,0.56,False,3.25,441.4,1.19,4,7,139.6,5,True,True,0.65,False
5808,CAND-00652,Cc1nc(N(C)c2ccc(OCF)c(OCCCC(=O)NO)c2)c2ccccc2n1,0.2098348407609119,6.628105352757995,0.4514278585140194,0.6435575108416517,0.5,0.3131858408827137,2,0.5,-2.6178785,3,0.85,False,Cc1nc(N(C)c2ccc(OCF)c(OCCCC(=O)NO)c2)c2ccccc2n1,7.18,6.45,6.65,6.51,0.53,False,2.64,414.4,3.68,2,7,96.8,9,True,True,0.67,False
5809,CAND-06073,COc1cc2nc(-c3ccccc3)cc(NCC3CCN(c4ncc(C(=O)NO)c(C)n4)CC3)c2cc1OC,0.2096191721065121,6.5851647539787015,0.4370172171234912,0.6211594463360932,0.6666666666666667,0.2246546743931508,2,0.5,-2.7544461,2,0.8194444444444444,False,COc1cc2nc(-c3ccccc3)cc(NCC3CCN(c4ncc(C(=O)NO)c(C)n4)CC3)c2cc1OC,6.63,7.25,6.94,6.85,-0.62,False,2.7,528.6,4.46,3,9,121.7,8,True,True,0.903,False
5810,CAND-02062,CCC(CC)(c1ccc(OCCCCC(=O)NO)c(C)c1)c1cc(C)c(OCC(O)C(C)(C)C)c(F)c1,0.2093986939464941,5.643845554173114,0.1211153944186211,0.8561379688601896,0.5,0.1628033224572787,1,1.0,-1.3217127999999976,3,0.8103448275862069,False,CCC(CC)(c1ccc(OCCCCC(=O)NO)c(C)c1)c1cc(C)c(OCC(O)C(C)(C)C)c(F)c1,5.2,6.03,5.7,5.17,-0.83,False,3.41,517.7,6.39,3,5,88.0,13,False,False,0.437,False
5811,CAND-02059,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1cc(C)c(OCCCCC(=O)NO)c(F)c1,0.2093986939464941,5.643845554173114,0.1211153944186211,0.8561379688601893,0.5,0.1628033224572786,1,1.0,-1.321712799999998,3,0.8103448275862069,False,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1cc(C)c(OCCCCC(=O)NO)c(F)c1,5.19,6.01,5.69,5.16,-0.82,False,3.41,517.7,6.39,3,5,88.0,13,False,False,0.417,False
5812,CAND-04301,COc1cc2nc3ccccc3c(Nc3ccc(C(=O)NO)cc3)c2cc1OCc1ccccc1,0.2093870515371959,7.097245253430716,0.608868766716787,0.8442031512762532,0.3333333333333333,0.1589101768311055,2,0.5,-1.394482899999999,4,0.7166666666666667,True,COc1cc2nc3ccccc3c(Nc3ccc(C(=O)NO)cc3)c2cc1OCc1ccccc1,6.9,6.55,6.29,6.65,0.25,False,2.21,465.5,5.84,3,6,92.7,7,True,True,0.618,False
5813,CAND-06101,COc1cc2nc(-c3ccccc3)cc(NCC3CCN(c4ncc(C(=O)NO)c(C#N)n4)CC3)c2cc1OC,0.2091563720578153,6.5851647539787015,0.4370172171234912,0.5593153468537437,0.6666666666666667,0.2215693407351721,2,0.5,-3.131527800000001,2,0.7763157894736842,False,COc1cc2nc(-c3ccccc3)cc(NCC3CCN(c4ncc(C(=O)NO)c(C#N)n4)CC3)c2cc1OC,6.6,7.18,6.72,6.82,-0.58,False,2.89,539.6,4.03,3,10,145.5,8,True,False,0.947,False
5814,CAND-01656,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(OCCCCCCCC(=O)NO)cc3)[C@H]3COC(=O)[C@H]23)OCO4)c(F)c(OC)c1O,0.2088176689183634,7.242796988614948,0.6577151712648427,0.6140105709504241,0.3333333333333333,0.0737036184587957,2,0.5,-2.7980349,4,0.8048780487804879,True,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(OCCCCCCCC(=O)NO)cc3)[C@H]3COC(=O)[C@H]23)OCO4)c(F)c(OC)c1O,7.24,7.03,6.71,7.01,0.21,False,4.31,666.7,5.59,4,11,154.0,14,False,False,0.607,False
5815,CAND-01575,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)cc(O)c3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)c1,0.2087699680675903,5.753962699609617,0.1580701351289274,0.8034433533284854,0.5,0.0991163350104222,1,1.0,-1.6430073999999952,3,0.8470588235294118,False,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)cc(O)c3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)c1,5.01,6.3,5.81,5.95,-1.29,False,4.54,624.8,6.86,5,7,130.3,12,False,False,0.932,False
5816,CAND-01868,COc1cc(C(=O)c2cn(Cc3ccc(/C=C/C(=O)NO)cc3)c3cccc(F)c23)cc(OC)c1OC,0.2087253867686198,6.90735964824951,0.5451441462112783,0.661475965726242,0.5,0.1495956681053348,2,0.5,-2.508624399999999,3,0.765625,False,COc1cc(C(=O)c2cn(Cc3ccc(/C=C/C(=O)NO)cc3)c3cccc(F)c23)cc(OC)c1OC,6.91,6.29,6.15,5.93,0.62,False,2.59,504.5,4.6,2,7,99.0,9,True,True,0.465,False
5817,CAND-01333,N#Cc1cc2c(cc1Cl)N(CCCNS(=O)(=O)c1cccc(/C=C/C(=O)NO)c1)c1ccccc1CC2,0.2087128715969219,7.06882758264748,0.5993319443516371,0.5976666996266387,0.3333333333333333,0.1703103478378623,2,0.5,-2.897688299999999,4,0.7777777777777778,True,N#Cc1cc2c(cc1Cl)N(CCCNS(=O)(=O)c1cccc(/C=C/C(=O)NO)c1)c1ccccc1CC2,6.32,6.03,5.71,6.59,-0.27,False,2.78,537.0,4.34,3,6,122.5,8,True,True,0.662,False
5818,CAND-01671,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(OCCCCCCCC(=O)NO)cc3)[C@H]3COC(=O)[C@H]23)OCO4)c(OC)c(OC)c1O,0.2086957197380033,7.248665213608104,0.6596845170210568,0.586773147113915,0.3333333333333333,0.0696083809960387,2,0.5,-2.964109500000001,4,0.8354430379746836,True,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(OCCCCCCCC(=O)NO)cc3)[C@H]3COC(=O)[C@H]23)OCO4)c(OC)c(OC)c1O,7.24,7.01,6.65,7.07,0.17,False,4.26,678.7,5.46,4,12,163.3,15,False,False,0.586,False
5819,CAND-00628,COc1ccc2nc(C)nc(N(C)c3ccc(OC)c(OCCCC(=O)NO)c3)c2c1,0.2085624072690834,6.628105352757995,0.4514278585140194,0.5979101190565701,0.5,0.3047029509371906,2,0.5,-2.896204100000001,3,0.819672131147541,False,COc1ccc2nc(C)nc(N(C)c3ccc(OC)c(OCCCC(=O)NO)c3)c2c1,7.1,6.66,6.88,6.38,0.22,False,2.51,426.5,3.39,2,8,106.0,9,True,True,0.65,False
5820,CAND-01861,COc1cc(C(=O)c2cn(Cc3ccc(/C=C/C(=O)NO)cc3)c3ccccc23)c(F)c(OC)c1OC,0.2085621917010101,6.905414504038068,0.5444913659408395,0.661475965726242,0.5,0.1495956681053348,2,0.5,-2.508624399999999,3,0.78125,False,COc1cc(C(=O)c2cn(Cc3ccc(/C=C/C(=O)NO)cc3)c3ccccc23)c(F)c(OC)c1OC,6.87,6.52,6.2,6.0,0.35,False,2.67,504.5,4.6,2,7,99.0,9,True,True,0.452,False
5821,CAND-00603,COc1c(F)cc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,0.2085535867640918,6.581560332618964,0.435807592080708,0.6251475428930792,0.5,0.330677924959432,2,0.5,-2.730129500000001,3,0.7538461538461538,False,COc1c(F)cc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,7.0,6.47,6.7,6.47,0.3,False,2.64,414.4,3.52,2,7,96.8,8,True,True,0.854,False
5822,CAND-00617,COc1c(C)cc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,0.2084315993123174,6.577647909340015,0.4344946031973746,0.6488287830338911,0.5,0.3320529900864915,2,0.5,-2.585738000000001,3,0.7777777777777778,False,COc1c(C)cc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,6.96,6.52,6.71,6.49,0.25,False,2.59,410.5,3.69,2,7,96.8,8,True,True,0.808,False
5823,CAND-00642,COc1ccc(N(C)c2nc(C)nc3ccc(C(F)(F)F)cc23)cc1OCCCC(=O)NO,0.2082794167354563,6.651359295119728,0.4592317605046116,0.6775550966890276,0.5,0.2898098440620232,2,0.5,-2.4105852000000003,3,0.7575757575757576,False,COc1ccc(N(C)c2nc(C)nc3ccc(C(F)(F)F)cc23)cc1OCCCC(=O)NO,7.03,6.42,6.73,6.27,0.3,False,2.65,464.4,4.4,2,7,96.8,8,True,True,0.781,False
5824,CAND-00636,COc1ccc(N(C)c2nc(C)nc3cccc(O)c23)cc1OCCCC(=O)NO,0.2081837266000979,6.643527322373959,0.4566033912263963,0.5766604819019152,0.5,0.2935525252899927,2,0.5,-3.025769400000001,3,0.765625,False,COc1ccc(N(C)c2nc(C)nc3cccc(O)c23)cc1OCCCC(=O)NO,7.12,6.48,6.5,6.41,0.62,False,2.64,412.4,3.08,3,8,117.0,8,True,True,0.742,False
5825,CAND-01576,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)ccc3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)c1O,0.2077032581314579,5.98846133322052,0.2367666557085408,0.803443353328485,0.3333333333333333,0.075510878701736,1,1.0,-1.643007399999996,4,0.7816091954022989,False,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)ccc3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)c1O,5.11,5.76,5.8,5.82,-0.71,False,4.54,624.8,6.86,5,7,130.3,12,False,False,0.963,False
5826,CAND-05875,CN(CF)S(=O)(=O)c1ccc(NCCCCCCC(=O)NO)c2nonc12,0.2074563276719852,6.960053412015953,0.5628278989940083,0.4172226905811184,0.3333333333333333,0.2227734639343321,2,0.5,-3.9979086000000015,4,0.8301886792452831,False,CN(CF)S(=O)(=O)c1ccc(NCCCCCCC(=O)NO)c2nonc12,6.99,7.11,6.51,7.0,-0.12,False,2.94,403.4,1.64,3,8,137.7,11,True,False,1.188,False
